gene_id	gene_name	H2	H27	H45	H47	H56	H74	H87	H91
ENSG00000257302	FAHD2P1	0	0	3	0	0	0	0	4
ENSG00000257303	CNPY2-AS1	3	9	20	8	2	12	3	27
ENSG00000257308	ENSG00000257308	0	0	1	0	0	0	0	1
ENSG00000257316	ASS1P14	0	0	0	0	0	0	0	4
ENSG00000257319	DBX2-AS1	0	0	0	0	0	0	0	2
ENSG00000257322	ENSG00000257322	10	0	6	18	7	2	5	15
ENSG00000257323	ENSG00000257323	0	0	0	0	0	0	0	0
ENSG00000257325	ENSG00000257325	0	0	0	0	0	0	0	0
ENSG00000257327	ENSG00000257327	1	0	0	0	0	0	0	0
ENSG00000257329	ENSG00000257329	0	0	0	0	0	0	0	0
ENSG00000257331	RACGAP1P1	0	0	0	0	0	0	0	14
ENSG00000257332	HNRNPA1P69	0	0	2	0	0	0	0	12
ENSG00000257336	PRELID2P1	1	0	0	0	0	0	0	0
ENSG00000257337	TNS2-AS1	2	7	8	3	4	4	4	61.999
ENSG00000257342	ENSG00000257342	1	3	4	1	8	3	2	11
ENSG00000257343	ENSG00000257343	0	0	0	0	0	0	0	0
ENSG00000257345	LINC02413	0	0	0	2	0	0	0	7
ENSG00000257346	ENSG00000257346	0	0	0	0	0	0	0	1
ENSG00000257350	ENSG00000257350	0	0	0	0	0	0	0	1
ENSG00000257354	MIRLET7IHG	107	165	268	135	136	199	112	178
ENSG00000257359	ENSG00000257359	0	0	0	0	0	0	0	1
ENSG00000257360	ENSG00000257360	0	0	1	0	0	0	0	2
ENSG00000257364	VENTXP3	0	0	0	0	0	0	0	0
ENSG00000257368	ENSG00000257368	0	0	1	0	0	0	0	11
ENSG00000257373	ENSG00000257373	0	0	0	0	0	0	0	0
ENSG00000257376	ENSG00000257376	0	0	0	0	0	0	0	1
ENSG00000257378	ENSG00000257378	0	0	0	0	0	0	0	0
ENSG00000257379	ENSG00000257379	39.54	22.033	37.051	29.446	52.281	17.473	15.098	6.853
ENSG00000257384	ENSG00000257384	0	0	0	0	0	0	0	0
ENSG00000257386	ENSG00000257386	0	0	0	0	0	0	0	0
ENSG00000257389	ENSG00000257389	0	0	0	0	0	0	0	0
ENSG00000257390	ENSG00000257390	2.258	0	0	1.011	0	0	0	0
ENSG00000257392	ENSG00000257392	0	0	0	0	0	0	0	1
ENSG00000257398	ENSG00000257398	0	0	0	0	0	0	0	11
ENSG00000257400	ENSG00000257400	0	0	0	0	0	1	0	0
ENSG00000257402	KRT126P	0	0	0	0	0	0	0	28
ENSG00000257404	ENSG00000257404	0	0	0	0	0	0	0	0
ENSG00000257405	ENSG00000257405	0	0	0	0	0	0	0	0
ENSG00000257407	ENSG00000257407	0	0	0	0	0	0	0	0
ENSG00000257410	ENSG00000257410	0	0	0	0	0	0	0	2
ENSG00000257411	ENSG00000257411	0	0	15.715	0	0	0	0	0
ENSG00000257414	OR6C73P	0	0	0	0	0	0	0	0
ENSG00000257415	ENSG00000257415	0	0	0	0	0	0	0	10
ENSG00000257426	ENSG00000257426	0	0	0	0	0	0	0	0
ENSG00000257429	ENSG00000257429	0	0	0	0	0	0	1	1
ENSG00000257431	ENSG00000257431	0	0	0	1	0	0	1	5
ENSG00000257433	RPAP3-DT	142.001	91.999	106	157	215.999	119	138.001	103
ENSG00000257434	ENSG00000257434	2	4	4	0	0	0	0	5
ENSG00000257435	ENSG00000257435	0	0	0	0	0	0	0	0
ENSG00000257438	ENSG00000257438	0	0	1	0	0	0	0	0
ENSG00000257443	LRIG3-DT	0	0	0	2	0	0	0	2
ENSG00000257444	SETP7	0	0	0	0	0	0	0	0
ENSG00000257449	ENSG00000257449	0	0	0	0	0	0	0	0
ENSG00000257452	ENSG00000257452	0	0	0	0	0	0	0	0
ENSG00000257453	PHLDA1-AS1	0	0	0	0	1	0	0	0
ENSG00000257454	ENSG00000257454	0	0	0	0	0	0	0	0
ENSG00000257456	ENSG00000257456	0	0	0	0	0	0	0	0
ENSG00000257458	ENSG00000257458	0	0	0	0	0	0	0	0
ENSG00000257464	ENSG00000257464	0	0	0	0	0	0	0	0
ENSG00000257465	ELOCP32	0	0	0	0	0	0	0	0
ENSG00000257467	PPFIA2-AS1	0	0	0	0	0	0	0	1
ENSG00000257470	ENSG00000257470	0	0	0	0	0	0	0	0
ENSG00000257474	ENSG00000257474	0	0	1	0	0	0	1	4
ENSG00000257475	ENSG00000257475	0	0	8	1	2	2	1	6
ENSG00000257476	LINC02459	0	0	1	0	0	0	0	2
ENSG00000257477	LINC01154	0	0	0	0	0	0	0	0
ENSG00000257480	MRPL2P1	0	1	2	0	3	2	1	3
ENSG00000257488	LINC02354	0	0	0	0	0	0	0	1
ENSG00000257489	ENSG00000257489	0	0	0	0	0	0	0	0
ENSG00000257494	ENSG00000257494	0	0	0	0	0	0	0	1
ENSG00000257495	KRT73-AS1	1	2	39	2	1	2	3	20
ENSG00000257496	ENSG00000257496	0	0	0	0	1	0	0	4
ENSG00000257497	GLIPR1-AS1	2	9	14	2	1	4	3	12
ENSG00000257500	ENSG00000257500	0	0	0	0	0	0	0	0
ENSG00000257501	PAFAH1B2P2	0	0	0	0	0	0	0	7
ENSG00000257507	LINC02373	0	0	1	0	0	0	0	0
ENSG00000257509	ENSG00000257509	1	2	11	8	5	14	4	2
ENSG00000257510	LINC02402	0	0	0	0	0	0	0	5
ENSG00000257511	ENSG00000257511	8	11	22	8	4	17	3	19
ENSG00000257512	ENSG00000257512	0	0	0	0	0	0	0	3
ENSG00000257514	ENSG00000257514	0	0	0	0	0	0	0	0
ENSG00000257515	ENSG00000257515	0	0	0	0	0	0	0	0
ENSG00000257517	ENSG00000257517	0	0	0	0	0	0	0	1
ENSG00000257519	ENSG00000257519	0	0	0	0	0	0	0	0
ENSG00000257526	ENSG00000257526	3	0	5	0	5	1	1	0
ENSG00000257528	KRT8P19	0	0	0	0	0	0	0	5
ENSG00000257530	BICD1-AS1	0	0	0	0	0	0	0	0
ENSG00000257531	ENSG00000257531	0	0	0	0	0	0	0	0
ENSG00000257534	ENSG00000257534	1	2	2	2	0	0	0	0
ENSG00000257539	HSPA8P14	4	1	5	1	1	1	0	7
ENSG00000257541	LINC02403	0	0	0	0	0	0	0	0
ENSG00000257542	OR7E47P	0	0	0	0	0	0	0	0
ENSG00000257543	ENSG00000257543	0	0	0	0	0	0	0	0
ENSG00000257545	ENSG00000257545	1	0	4	0	0	0	0	5
ENSG00000257548	ENSG00000257548	1	0	1	0	0	0	0	0
ENSG00000257550	ENSG00000257550	0	0	5	0	0	0	0	26
ENSG00000257553	ENSG00000257553	0	0	0	0	0	0	0	0
ENSG00000257557	PPP1R12A-AS1	6	15	10	10	14	6	7	30
ENSG00000257564	ENSG00000257564	0	0	0	0	0	1	0	1
ENSG00000257568	ENSG00000257568	0	0	0	0	0	0	0	0
ENSG00000257569	GSTP1P1	0	0	0	0	0	0	0	0
ENSG00000257570	ENSG00000257570	0	0	0	0	0	0	0	0
ENSG00000257572	SSBL3P	0	0	0	0	0	0	0	6
ENSG00000257576	HSPD1P4	0	0	2	1	0	1	0	15
ENSG00000257579	ENSG00000257579	0	0	0	0	0	0	0	6
ENSG00000257580	ENSG00000257580	0	0	0	0	0	0	0	2
ENSG00000257586	ENSG00000257586	0	0	0	0	0	0	0	0
ENSG00000257587	ENSG00000257587	0	0	0	0	0	0	0	0
ENSG00000257588	AQP5-AS1	0	0	1	0	0	0	0	2
ENSG00000257594	GALNT4	1348.143	528.909	708.08	744.122	1203.508	720.411	699	293.536
ENSG00000257595	LINC02356	0	0	0	0	1	2	0	1
ENSG00000257596	SCAT2	0	0	0	0	0	0	0	0
ENSG00000257599	OVCH1-AS1	326	30	111	82	211	8	414	103
ENSG00000257603	ENSG00000257603	0	0	0	0	0	0	0	0
ENSG00000257604	ENSG00000257604	0	0	0	0	0	0	0	0
ENSG00000257605	MYG1-AS1	2	2	1	3	0	1	1	1
ENSG00000257609	ENSG00000257609	0	0	0	0	0	0	0	0
ENSG00000257611	ENSG00000257611	0	0	2	0	0	0	0	24
ENSG00000257616	ENSG00000257616	0	0	2	0	0	0	0	37
ENSG00000257624	ENSG00000257624	0	0	0	0	0	0	0	1
ENSG00000257629	ENSG00000257629	0	0	0	0	0	0	0	0
ENSG00000257634	ENSG00000257634	0	0	0	0	0	0	0	0
ENSG00000257642	C12orf75-AS1	0	1	0	0	0	1	1	0
ENSG00000257643	ENSG00000257643	0	0	0	0	0	0	0	0
ENSG00000257645	ENSG00000257645	0	0	0	0	0	0	0	0
ENSG00000257648	CYCSP30	0	0	0	0	0	0	0	0
ENSG00000257649	METTL7AP1	0	0	0	0	0	0	0	1
ENSG00000257653	ENSG00000257653	0	0	0	0	0	0	0	7
ENSG00000257654	ENSG00000257654	0	0	0	0	0	0	0	0
ENSG00000257657	ENSG00000257657	3	0	2	4	4	1	7	15
ENSG00000257658	ENSG00000257658	0	0	0	0	0	0	0	13
ENSG00000257660	ADCY6-DT	0	0	0	0	0	0	0	0
ENSG00000257663	ENSG00000257663	0	0	0	0	0	0	0	2
ENSG00000257664	RSL24D1P5	0	0	1	0	0	0	0	1
ENSG00000257666	CBX3P5	0	0	0	0	0	0	0	9
ENSG00000257668	ENSG00000257668	0	0	1	0	0	0	0	14
ENSG00000257671	KRT7-AS	0	0	0	0	1	0	0	1
ENSG00000257674	ENSG00000257674	0	3	1	0	0	0	0	3
ENSG00000257675	BTBD10P1	1	1	1	1	1	1	1	18
ENSG00000257677	LINC02464	0	0	0	0	0	0	0	0
ENSG00000257680	ENSG00000257680	0	0	0	0	0	0	0	3
ENSG00000257681	ENSG00000257681	6	2	5	2	2	2	1	4
ENSG00000257682	ENSG00000257682	0	0	0	0	0	0	0	1
ENSG00000257683	LINC02463	0	0	0	0	0	0	0	0
ENSG00000257687	ENSG00000257687	0	0	0	0	0	0	0	0
ENSG00000257696	UHRF1BP1L-DT	0	0	0	0	0	0	1	0
ENSG00000257698	GIHCG	34	24	35.999	46	44.001	36	28	38
ENSG00000257700	ENSG00000257700	0	0	0	0	0	0	0	0
ENSG00000257703	ENSG00000257703	2	1	3	2	0	1	0	14
ENSG00000257711	ENSG00000257711	0	1	2	0	0	0	0	11
ENSG00000257715	ENSG00000257715	27	2	3	22	7	0	11	7
ENSG00000257718	CPNE8-AS1	0	0	0	0	0	1	0	0
ENSG00000257723	CHCHD3P2	0	0	0	0	0	0	0	2
ENSG00000257725	LINC02399	0	0	0	0	0	0	0	0
ENSG00000257726	ENSG00000257726	0	0	0	0	0	0	0	0
ENSG00000257727	CNPY2	140.001	180.001	334.014	138	102.588	216.051	64.002	124.999
ENSG00000257729	ENSG00000257729	0	0	0	0	0	0	0	0
ENSG00000257730	LSM6P2	0	0	0	0	0	0	0	0
ENSG00000257732	ENSG00000257732	0	0	0	0	0	0	0	0
ENSG00000257735	ENSG00000257735	0	0	0	0	2	0	0	0
ENSG00000257737	ENSG00000257737	0	0	0	0	0	0	0	0
ENSG00000257738	ENSG00000257738	0	0	1	0	1	0	0	4
ENSG00000257740	ENSG00000257740	0	0	0	0	0	0	0	0
ENSG00000257741	LINC01490	0	0	0	0	0	0	0	1
ENSG00000257746	ENSG00000257746	0	0	0	0	0	0	0	6
ENSG00000257747	LINC02426	0	0	0	0	0	0	0	1
ENSG00000257750	LINC02445	0	0	0	0	0	0	0	0
ENSG00000257752	ENSG00000257752	1	7	8	5	2	2	3	7
ENSG00000257754	ENSG00000257754	0	0	0	0	0	0	0	0
ENSG00000257756	LINC02386	0	0	0	0	0	0	0	0
ENSG00000257757	OR6C7P	0	0	0	0	0	0	0	0
ENSG00000257758	KRT18P20	0	0	0	0	0	0	0	4
ENSG00000257761	ENSG00000257761	2	0	1	1	2	1	0	7
ENSG00000257762	LINC02401	0	0	0	0	0	0	0	7
ENSG00000257763	OR5BK1P	0	0	0	0	0	0	0	0
ENSG00000257764	ENSG00000257764	2	0	0	0	0	0	0	0
ENSG00000257766	ENSG00000257766	0	0	0	0	0	0	0	0
ENSG00000257767	ENSG00000257767	0	0	0	0	0	7.576	0	0
ENSG00000257771	LINC02395	0	0	1	0	0	0	0	51
ENSG00000257773	ST13P3	0	1	2	0	0	0	0	19
ENSG00000257777	ENSG00000257777	0	0	1	0	0	0	0	9
ENSG00000257779	ENSG00000257779	0	0	0	0	0	0	0	2
ENSG00000257780	GLYCAM1	0	0	0	0	0	0	0	0
ENSG00000257781	ENSG00000257781	0	0	0	0	0	0	0	0
ENSG00000257784	LINC02400	0	0	1	0	0	0	0	19
ENSG00000257786	AKIRIN1P1	0	1	0	0	0	0	0	0
ENSG00000257787	ENSG00000257787	0	0	0	0	0	0	0	4
ENSG00000257790	EIF4A1P4	0	0	1	0	0	0	0	8
ENSG00000257792	OR5BJ1P	0	0	0	0	0	0	0	0
ENSG00000257802	MRS2P2	0	0	0	0	0	0	0	7
ENSG00000257803	PIGAP1	10	2	7	4	1	1	3	7
ENSG00000257807	ENSG00000257807	0	0	0	0	0	0	0	7
ENSG00000257808	ENSG00000257808	0	0	0	0	0	0	0	1
ENSG00000257809	MYL6B-AS1	1	2	0	3	2	0	0	0
ENSG00000257813	ENSG00000257813	0	0	0	0	0	0	0	6
ENSG00000257815	PRANCR	227.999	242	461	261	239	277	216	209
ENSG00000257817	TBX3-AS1	0	0	1	0	0	0	0	5
ENSG00000257818	C1GALT1P1	18	15	38	15	9	12	3	12
ENSG00000257820	MRPS6P4	0	0	0	0	0	0	0	0
ENSG00000257823	ENSG00000257823	0	0	0	0	0	0	0	3
ENSG00000257824	ENSG00000257824	0	0	0	0	0	0	0	0
ENSG00000257829	ENSG00000257829	0	0	0	0	0	0	0	2
ENSG00000257830	ENSG00000257830	0	0	0	0	0	0	0	1
ENSG00000257835	ENSG00000257835	0	0	0	0	0	0	0	0
ENSG00000257837	ENSG00000257837	0	0	0	0	0	0	0	0
ENSG00000257839	PHLDA1-DT	0	1	1	2	0	2	1	2
ENSG00000257844	KRT90P	0	0	0	0	0	0	0	0
ENSG00000257847	LSM3P2	0	0	0	0	0	0	0	0
ENSG00000257848	ENSG00000257848	0	0	0	0	0	0	0	5
ENSG00000257849	ENSG00000257849	0	0	0	0	0	0	0	0
ENSG00000257851	HNRNPA3P10	0	0	2	0	0	0	1	26
ENSG00000257852	ENSG00000257852	0	0	0	0	0	0	0	0
ENSG00000257855	ENSG00000257855	0	0	0	0	0	0	0	0
ENSG00000257858	MTND1P24	0	0	0	0	0	0	0	0
ENSG00000257859	CASC18	0	0	1	0	0	0	0	8
ENSG00000257860	C12orf42-AS1	0	0	0	0	0	0	0	3
ENSG00000257863	ENSG00000257863	0	0	0	0	0	0	0	3
ENSG00000257864	ENSG00000257864	0	0	0	0	0	0	0	0
ENSG00000257865	ENSG00000257865	0	0	0	0	0	0	0	0
ENSG00000257870	ENSG00000257870	0	0	0	0	0	0	0	0
ENSG00000257872	ENSG00000257872	0	0	0	0	0	0	0	5
ENSG00000257875	ENSG00000257875	4	12	15	9	10	8	5	7
ENSG00000257878	ENSG00000257878	306	26	51	410.999	148	46.001	336	106
ENSG00000257879	ENSG00000257879	0	0	0	0	0	0	0	2
ENSG00000257880	ENSG00000257880	10	1	1	12	4	3	7	5
ENSG00000257883	ENSG00000257883	0	2	0	2	0	0	0	3
ENSG00000257885	PHB1P18	0	0	0	0	0	0	0	1
ENSG00000257890	ENSG00000257890	0	0	0	0	0	0	0	0
ENSG00000257893	LINC02404	0	0	0	0	1	0	0	7
ENSG00000257894	ENSG00000257894	0	1	0	0	1	1	0	9
ENSG00000257896	ENSG00000257896	0	0	0	0	0	0	0	1
ENSG00000257897	ENSG00000257897	0	0	0	0	0	0	0	4
ENSG00000257905	ENSG00000257905	0	0	0	0	0	0	0	0
ENSG00000257906	LINC02156	1	1	2	0	0	0	0	10
ENSG00000257907	EEF1A1P17	0	0	0	0	0	0	0	4
ENSG00000257910	ENSG00000257910	0	0	0	0	0	0	0	1
ENSG00000257912	LINC02258	0	0	0	0	0	0	0	1
ENSG00000257913	DDN-AS1	0	2	0	0	1	0	1	8
ENSG00000257915	GLULP5	0	0	0	1	0	0	0	10
ENSG00000257918	ENSG00000257918	0	0	3	0	0	0	0	3
ENSG00000257920	LINC02409	0	0	0	0	0	0	0	0
ENSG00000257921	ENSG00000257921	0	0	2.652	0	0	0	0	0
ENSG00000257924	LINC02416	0	0	0	0	0	0	0	0
ENSG00000257925	ENSG00000257925	0	0	0	0	1	0	0	1
ENSG00000257927	MRPS36P5	0	0	0	0	0	0	0	0
ENSG00000257932	ENSG00000257932	0	0	0	0	0	0	0	1
ENSG00000257935	LHX5-AS1	0	0	1	0	0	0	0	13
ENSG00000257940	ENSG00000257940	0	0	0	0	0	0	0	1
ENSG00000257941	ENSG00000257941	0	0	1	0	0	0	0	6
ENSG00000257943	ENSG00000257943	0	0	0	0	0	0	0	4
ENSG00000257947	ENSG00000257947	0	0	0	0	0	0	0	1
ENSG00000257948	ENSG00000257948	0	0	0	0	0	0	0	2
ENSG00000257951	ENSG00000257951	0	1	0	0	0	0	0	4
ENSG00000257953	ENSG00000257953	0	0	2	1	0	1	0	1
ENSG00000257954	ENSG00000257954	0	1	3	0	1	1	0	3
ENSG00000257955	ENSG00000257955	0	0	0	0	0	0	0	1
ENSG00000257956	NOP56P3	0	0	0	0	0	0	0	0
ENSG00000257958	ENSG00000257958	0	0	1	0	0	0	0	15
ENSG00000257964	ENSG00000257964	0	0	0	0	0	0	1	1
ENSG00000257966	OLA1P3	0	0	3	0	0	1	0	20
ENSG00000257979	SNRPGP18	0	0	0	0	0	0	0	0
ENSG00000257985	ENSG00000257985	0	0	1	0	0	0	0	6
ENSG00000257987	TEX49	0	0	0	0	0	0	0	1
ENSG00000257989	ENSG00000257989	0	0	0	0	0	0	0	0
ENSG00000257991	ENSG00000257991	0	0	0	0	0	0	0	4
ENSG00000257994	ENSG00000257994	0	0	0	0	0	0	0	0
ENSG00000257995	ENSG00000257995	0	0	0	0	0	0	0	0
ENSG00000257997	ENSG00000257997	0	0	0	0	0	0	0	0
ENSG00000257998	ENSG00000257998	0	0	0	0	0	0	0	0
ENSG00000258001	R3HDM2-DT	0	0	0	0	0	0	0	0
ENSG00000258007	ENSG00000258007	0	0	0	0	0	0	0	0
ENSG00000258011	HMGA1P3	0	0	0	0	0	0	0	0
ENSG00000258012	ENSG00000258012	0	0	3	0	0	3	0	3
ENSG00000258016	HIGD1AP1	0	0	0	0	0	1	0	0
ENSG00000258017	ENSG00000258017	6	19	9	10	18	13	3	35.999
ENSG00000258018	LINC02457	0	0	1	0	0	0	0	23
ENSG00000258021	ENSG00000258021	0	0	0	0	0	0	0	5
ENSG00000258024	OR5BT1P	0	0	0	0	0	0	0	0
ENSG00000258026	ENSG00000258026	0	0	0	0	0	0	0	1
ENSG00000258033	SNX5P2	0	0	0	0	1	0	0	5
ENSG00000258034	ENSG00000258034	0	0	0	0	0	0	0	2
ENSG00000258035	ENSG00000258035	0	1	0	2	0	0	0	13
ENSG00000258036	KRT125P	0	0	0	0	0	0	0	11
ENSG00000258039	ENSG00000258039	0	0	0	0	0	0	0	0
ENSG00000258044	ENSG00000258044	0	0	0	0	0	0	0	5
ENSG00000258045	Metazoa_SRP	0	0	0	0	0	0	0	0
ENSG00000258048	PPP1R12A-AS2	0	0	0	0	0	0	0	0
ENSG00000258051	ENSG00000258051	0	0	0	0	0	0	0	3
ENSG00000258052	ENSG00000258052	0	0	0	0	0	0	0	0
ENSG00000258053	ENSG00000258053	0	0	0	0	0	0	0	0
ENSG00000258056	CD63-AS1	32	42	52	28	26	46	23	27
ENSG00000258057	BCDIN3D-AS1	1	4	19	4	4	9	5	34
ENSG00000258064	ENSG00000258064	0	0	0	0	0	0	0	0
ENSG00000258066	ENSG00000258066	0	0	0	0	0	0	0	0
ENSG00000258068	ENSG00000258068	0	0	0	0	0	0	0	0
ENSG00000258071	ARL2BPP2	0	0	0	0	0	0	0	1
ENSG00000258072	ENSG00000258072	0	0	0	0	1	0	0	4
ENSG00000258073	ENSG00000258073	0	0	0	0	0	0	0	0
ENSG00000258074	VTI1BP3	0	0	0	0	0	0	0	6
ENSG00000258077	ENSG00000258077	0	0	0	0	0	0	0	1
ENSG00000258084	ENSG00000258084	0	0	0	1	0	0	0	1
ENSG00000258086	GPR84-AS1	0	0	0	0	0	0	0	0
ENSG00000258088	ENSG00000258088	0	0	0	0	0	0	0	3
ENSG00000258090	ENSG00000258090	0	0	0	0	0	0	0	5
ENSG00000258091	ENSG00000258091	0	0	0	0	0	0	0	0
ENSG00000258092	ENSG00000258092	0	0	0	0	0	0	0	0
ENSG00000258096	SLC38A2-AS1	0	0	0	0	1	0	0	0
ENSG00000258099	ATXN2-AS	0	1	5	3	0	1	0	0
ENSG00000258100	LINC02823	0	0	0	0	1	0	0	0
ENSG00000258101	ENSG00000258101	126	6	15	52	85	25	36	8
ENSG00000258102	MAP1LC3B2	4	7	11	9	21	7	11	6
ENSG00000258104	HIGD1AP9	0	0	0	0	0	0	0	0
ENSG00000258108	ENSG00000258108	0	0	0	0	0	0	0	0
ENSG00000258111	ENSG00000258111	6	23	18	35	24	10	21	0
ENSG00000258112	CCNG2P1	1	0	0	0	0	0	0	1
ENSG00000258115	ENSG00000258115	0	0	0	0	0	0	0	0
ENSG00000258116	PPIAP45	0	3	0	1	0	1	0	6
ENSG00000258117	ENSG00000258117	0	0	0	0	0	0	0	0
ENSG00000258118	PPIAP44	0	0	0	0	0	0	0	0
ENSG00000258119	ENSG00000258119	0	0	0	0	0	0	0	0
ENSG00000258120	KRT128P	0	0	0	0	0	0	0	2
ENSG00000258121	ENSG00000258121	0	0	0	0	0	0	0	0
ENSG00000258123	LINC02444	0	0	0	0	0	0	0	0
ENSG00000258125	ENSG00000258125	0	0	0	0	0	0	0	0
ENSG00000258128	MKRN9P	3	10	1	1	0	0	2	4
ENSG00000258131	ENSG00000258131	0	0	0	0	0	1	0	2
ENSG00000258133	ENSG00000258133	0	0	1	0	0	0	0	1
ENSG00000258134	ENSG00000258134	0	0	0	0	0	0	0	1
ENSG00000258135	LINC02396	0	0	0	0	0	0	0	21
ENSG00000258136	PRDM4-AS1	0	0	0	1	0	4	0	3
ENSG00000258137	GPR84-AS1	0	0	1	0	0	0	0	0
ENSG00000258140	ENSG00000258140	0	0	0	0	1	0	0	1
ENSG00000258142	ENSG00000258142	0	0	0	0	0	0	0	0
ENSG00000258144	LINC02406	0	0	0	0	0	0	0	0
ENSG00000258148	ENSG00000258148	0	0	0	0	0	0	0	0
ENSG00000258153	HSPE1P4	0	1	0	0	0	0	0	1
ENSG00000258159	IMMP1LP2	0	0	1	0	0	0	0	1
ENSG00000258162	ENSG00000258162	0	0	0	0	1	0	0	5
ENSG00000258167	ENSG00000258167	0	0	0	0	0	0	0	0
ENSG00000258168	ENSG00000258168	22	34	32	6	6	10	13	41
ENSG00000258169	LINC00485	0	0	2	0	0	0	0	19
ENSG00000258170	ENSG00000258170	0	0	0	0	0	0	0	0
ENSG00000258171	LINC02412	0	0	0	0	1	0	2	15
ENSG00000258172	ENSG00000258172	0	0	0	0	0	0	0	0
ENSG00000258173	ENSG00000258173	0	0	0	0	0	0	0	0
ENSG00000258177	ENSG00000258177	0	0	0	0	0	0	0	0
ENSG00000258178	ENSG00000258178	0	0	0	0	0	0	0	0
ENSG00000258179	ENSG00000258179	0	0	0	0	0	0	0	0
ENSG00000258181	ENSG00000258181	0	0	0	0	0	0	0	1
ENSG00000258183	LINC02392	0	0	0	0	1	0	0	2
ENSG00000258184	ENSG00000258184	0	0	0	0	0	0	0	0
ENSG00000258185	ENSG00000258185	0	0	0	0	0	0	0	0
ENSG00000258193	ENSG00000258193	0	0	0	0	0	0	0	0
ENSG00000258199	ENSG00000258199	0	0	0	0	0	0	0	0
ENSG00000258202	ENSG00000258202	0	0	0	0	0	0	0	0
ENSG00000258203	ENSG00000258203	0	0	0	0	0	0	0	0
ENSG00000258204	ENSG00000258204	0	0	0	0	0	0	0	2
ENSG00000258205	ENSG00000258205	0	0	0	0	0	0	0	0
ENSG00000258206	ENSG00000258206	0	0	0	0	0	0	0	0
ENSG00000258210	ENSG00000258210	5.606	11.665	24.834	15.179	6.93	11.58	12.633	1.854
ENSG00000258212	ZNF75BP	0	0	1	0	0	0	0	10
ENSG00000258214	ENSG00000258214	0	0	0	0	0	0	0	0
ENSG00000258215	ENSG00000258215	93	10	20	102	90	43	80	11
ENSG00000258216	ENSG00000258216	1	1	4	0	0	3	1	1
ENSG00000258220	LINC02424	0	0	0	0	0	0	0	4
ENSG00000258224	ENSG00000258224	0	0	0	0	0	0	0	0
ENSG00000258225	ENSG00000258225	0	0	0	0	0	0	0	0
ENSG00000258230	ENSG00000258230	3	6	6	0	4	4	1	7
ENSG00000258231	ENSG00000258231	0	0	0	0	0	0	0	1
ENSG00000258232	ENSG00000258232	0	0	1	0	0	0	0	0
ENSG00000258234	ENSG00000258234	0	0	0	0	0	0	0	0
ENSG00000258235	ENSG00000258235	0	0	0	0	0	0	0	0
ENSG00000258239	MTND2P17	0	0	0	0	0	0	0	0
ENSG00000258240	LINC01404	0	0	1	0	0	0	0	9
ENSG00000258244	OSTF1P1	0	0	0	0	1	0	0	2
ENSG00000258245	RPL10P13	0	0	0	0	0	0	0	0
ENSG00000258249	ENSG00000258249	0	0	0	0	0	0	0	1
ENSG00000258251	YPEL5P3	0	0	0	0	0	0	0	2
ENSG00000258253	ENSG00000258253	0	0	1	0	0	0	0	1
ENSG00000258254	ENSG00000258254	0	0	0	0	0	0	0	0
ENSG00000258260	ENSG00000258260	0	0	0	0	0	0	0	2
ENSG00000258262	ENSG00000258262	0	0	0	0	0	0	0	2
ENSG00000258271	ENSG00000258271	0	0	2	0	0	0	0	2
ENSG00000258272	ENSG00000258272	0	0	0	0	0	0	0	0
ENSG00000258273	ENSG00000258273	0	0	0	0	0	0	0	0
ENSG00000258274	CRADD-AS1	0	0	1	0	0	0	0	9
ENSG00000258278	CLUHP8	0	0	0	0	0	0	0	0
ENSG00000258279	LINC00592	1	0	0	0	0	0	0	2
ENSG00000258283	ENSG00000258283	0	0	0	0	0	0	0	0
ENSG00000258284	POLR2KP1	0	0	0	0	0	0	0	0
ENSG00000258285	TESC-AS1	0	1	0	0	1	0	0	4
ENSG00000258288	NENFP2	2	1	0	1	0	0	3	1
ENSG00000258290	BRWD1P2	0	0	0	0	0	0	0	0
ENSG00000258292	LINC02410	0	0	0	0	0	0	0	0
ENSG00000258294	ENSG00000258294	0	2	0	0	0	0	0	0
ENSG00000258302	ENSG00000258302	12	14	19	6	8	5	15	8
ENSG00000258303	ENSG00000258303	1	1	1	2	3	0	5	1
ENSG00000258304	ENSG00000258304	0	0	0	0	0	0	0	0
ENSG00000258308	ENSG00000258308	0	0	0	0	0	0	0	0
ENSG00000258311	ENSG00000258311	20.387	25.919	47.265	21.967	41.063	30.174	36.64	29.663
ENSG00000258312	ENSG00000258312	0	0	0	0	0	0	0	0
ENSG00000258313	ENSG00000258313	0	0	0	0	0	0	0	0
ENSG00000258316	KLF17P1	36	6	28	45	59	9	32	19
ENSG00000258317	ENSG00000258317	1	1	7	0	1	1	1	7
ENSG00000258320	ENSG00000258320	0	0	0	0	0	0	0	2
ENSG00000258323	ENSG00000258323	0	0	0	0	0	0	0	2
ENSG00000258325	ITFG2-AS1	3	3	13	3	3	5	1	2
ENSG00000258331	LINC02461	0	0	0	0	0	0	0	0
ENSG00000258332	LINC02394	0	0	0	0	0	0	0	1
ENSG00000258334	TROAP-AS1	0	0	2	0	0	0	0	14
ENSG00000258336	DUX4L52	0	0	0	0	0	0	0	1
ENSG00000258337	ENSG00000258337	5	16	14	16	29	2	12	5
ENSG00000258338	ENSG00000258338	0	0	0	0	0	0	0	4
